Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"16/02/2016","APT 7 ELM COURT, THOMAS STREET, BAILIEBOROUGH","","Cavan","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/02/2016","ARDGLASS, NEWPARK DR, KILKENNY","","Kilkenny","€257,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/02/2016","AVOCA, 18 HILLTOP PARK, COBH","","Cork","€188,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/02/2016","BALLINACLASH, BLACKWATER, ENNISCORTHY","","Wexford","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/02/2016","BOHERNORE, KNOCKLONG, LIMERICK","","Limerick","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/02/2016","BRIDGE STREET, BALLYLONGFORD, KERRY","","Kerry","€28,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/02/2016","CAHIR PIER, BALLINROBE, CO MAYO","","Mayo","€136,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/02/2016","CARRAIG NA GABHAIR, BALLYMORE, WESTMEATH","","Westmeath","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/02/2016","clonbrock, Ahascragh","","Galway","€67,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/02/2016","Dunvale, Market Square, Tullamore","","Offaly","€25,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/02/2016","GEORGE STREET, CHURCHTOWN, MALLOW","","Cork","€35,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/02/2016","KILDROMIN, KILTEELY, LIMERICK","","Limerick","€56,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"16/02/2016","KNOCKNAGEEHA, GNEEVEGUILLA, RATHMORE","","Kerry","€174,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/02/2016","LACKADOTIA, MILLSTREET, CORK","","Cork","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/02/2016","LAURAGH GARDA STATION, LAURAGH LOWER, CO KERRY","","Kerry","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/02/2016","LETTERMORE, DRUMKEEN, LIFFORD","","Donegal","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/02/2016","LOGMORE, GEASHILL, OFFALY","","Offaly","€40,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"16/02/2016","Meneen, Aughagower, Westport","","Mayo","€76,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"16/02/2016","Newchurch, Kilmoganny, Co. Kilkenny","","Kilkenny","€35,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/02/2016","NO 10A FAIRGREEN PARK, LETTERKENNY, CO DONEGAL","","Donegal","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/02/2016","REINAGOSHEL, NEWMARKET, CORK","","Cork","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/02/2016","SALLYPARK, LISCARROLL, MALLOW","","Cork","€66,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/02/2016","SLIEVEBUCK, RAPHOE, DONEGAL","","Donegal","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/02/2016","ST MARTINS, SWAN RD, DURROW","","Laois","€153,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/02/2016","Unit 3 Parkside Walk, Parkside, Malahide Road","","Dublin","€279,729.07","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"16/02/2016","Warrenstown, Drumree","","Meath","€287,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","1 TOWER HILL, CARROWNANTY, BALLYMOTE","","Sligo","€38,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","1 WILLIAM ST, KILKENNY, KILKENNY","","Kilkenny","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","10 ST JAMES TERRACE, ATHBOY, NAVAN","","Meath","€128,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","10 The Bay, Elm Park, Merrion Road","Dublin 4","Dublin","€462,656.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","10 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€167,117.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","100 The Bay, Elm Park, Merrion Road","Dublin 4","Dublin","€141,481.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","100 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€125,036.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","100 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€125,036.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","101 The Bay, Elm Park, Merrion Road","Dublin 4","Dublin","€139,546.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","101 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€209,199.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","102 The Bay, Elm Park, Merrion Road","Dublin 4","Dublin","€141,239.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","103 RATHYLAND GLEBE, BALLYBANE, GALWAY CITY","","Galway","€98,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","103 The Bay, Elm Park, Merrion Road","Dublin 4","Dublin","€142,690.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","103 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€125,036.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","104 The Bay, Elm Park, Merrion Road","Dublin 4","Dublin","€141,723.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","105 The Bay, Elm Park, Merrion Road","Dublin 4","Dublin","€139,788.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","105 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€217,422.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","106 The Bay, Elm Park, Merrion Road","Dublin 4","Dublin","€141,723.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","107 The Bay, Elm Park, Merrion Road","Dublin 4","Dublin","€142,932.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","107 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€209,199.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","108 The Bay, Elm Park, Merrion Road","Dublin 4","Dublin","€141,723.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","108 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€217,422.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","109 The Bay, Elm Park, Merrion Road","Dublin 4","Dublin","€139,788.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","109 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€125,036.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","11 AN CLUAN, CLUAIN DARA, CLONMACKEN","","Limerick","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","11 Gainsborough Avenue, Malahide, Co. Dublin","Dublin 17","Dublin","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","11 Old Fair Green, Dunboyne","","Meath","€389,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","11 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€9,173,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","110 The Bay, Elm Park, Merrion Road","Dublin 4","Dublin","€141,481.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","110 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€209,199.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","111 The Bay, Elm Park, Merrion Road","Dublin 4","Dublin","€142,690.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","111 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€1,048,828.69","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","112 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€1,020,009.06","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","115 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€317,305.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","117 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€125,036.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","120 GALTYMORE RD, DUBLIN 12, DUBLIN","Dublin 12","Dublin","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","122 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€209,682.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","123 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€125,036.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","124 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€217,663.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","125 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€209,682.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","127 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€217,663.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","13 GROVE WOOD, FINGLAS EAST, DUBLIN 11","Dublin 11","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","13 Hersil Wood, Knocklyon","Dublin 16","Dublin","€502,202.64","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"17/02/2016","132 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€1,048,828.69","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","133 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€167,117.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","134 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€111,008.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","135 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€167,117.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","136 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€167,117.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","137 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€111,008.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","138 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€167,117.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","139 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€167,117.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","14 OAKLANDS PARK, SANDYMOUNT, DUBLIN 4","Dublin 4","Dublin","€900,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","14 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€167,117.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","141 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€167,117.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","142 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€167,117.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","143 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€111,008.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","144 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€167,117.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","145 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€167,117.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","149 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€111,008.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","15 HAWTHORN TERRACE, EAST WALL, DUBLIN 3","Dublin 3","Dublin","€343,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","151 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€167,117.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","152 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€111,008.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","153 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€167,117.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","154 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€815,698.46","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","155 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€815,698.46","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","156 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€167,117.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","156 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€167,117.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","157 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€111,008.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","158 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€167,117.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","159 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€167,117.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","16 ABBEY GROVE, GOWRAN, KILKENNY","","Kilkenny","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","16 HARCOURT LODGE, INCHICORE, DUBLIN 8","Dublin 8","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","16 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€167,117.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","161 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€167,117.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","17 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€167,117.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","170 ASHFIELD, MULLINGAR, CO WESTMEATH","","Westmeath","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","170 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€167,117.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","174 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€167,117.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","175 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€111,008.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","176 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€167,117.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","178 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€815,698.46","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","18 THE ACORNS, CASTLECOMER, KILKENNY","","Kilkenny","€78,700.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","19 BEREHAVEN PLACE, HOWTH RD, RAHENY DUBLIN 5","Dublin 5","Dublin","€505,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","19 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€167,117.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","197 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€167,117.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","198 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€111,008.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","199 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€167,117.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","2 BROOKLANDS DR, NENAGH, TIPPERARY","","Tipperary","€127,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","2 ST VINCENTS TERRACE, SUNDAYS WELL ROAD, CORK","","Cork","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","2 STRYLEA, FETHARD, TIPPERARY","","Tipperary","€76,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","20 FOXBOROUGH PARK, LUCAN, DUBLIN","","Dublin","€228,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","20 RIVER LANE, ROCHFORD MANOR, TRIM","","Meath","€171,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","20 THE CEDARS HOP HILL, TULLAMORE, OFFALY","","Offaly","€141,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","20 VERBENA LAWN, BAYSIDE, DUBLIN 13","Dublin 13","Dublin","€419,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","200 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€815,698.46","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","201 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€815,698.46","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","202 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€167,117.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","203 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€111,008.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","204 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€167,117.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","205 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€167,117.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","207 Llandaff Terrace, Merrion Road","Dublin 4","Dublin","€570,030.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","209 Llandaff Terrace, Merrion Road","Dublin 4","Dublin","€362,180.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","209 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€111,008.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","21 Broadfield Green, Broadfield Manor, Rathcoole","","Dublin","€308,370.04","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"17/02/2016","21 RUSHBROOKE MANOR, COBH, CORK","","Cork","€121,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","21 STATION RISE, BALLYHAUNIS, CO MAYO","","Mayo","€30,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","210 The Links, Elm Park, Merrion Road","Dublin 4","Dublin","€167,117.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2016","211 Llandaff Terrace, Merrion Road","Dublin 4","Dublin","€301,390.00","No","No","Second-Hand Dwelling house /Apartment",""
